3321,Clinton St & Union St,40.6831164,-73.99785267,10
3898,E 63 St & 3 Ave,40.763954,-73.9646,10
3934,St Nicholas Ave & W 134 St,40.816234,-73.948222,10
3346,Berkeley Pl & 7 Ave,40.67514684,-73.97523209,10
3422,Columbia St & Degraw St,40.6859296,-74.00242364,10
3397,Court St & Nelson St,40.6763947,-73.99869893,10
4084,Sheridan Ave & E 168 St,40.835334,-73.9154,10
3072,Leonard St & Boerum St,40.70583339,-73.94644578,10
3308,Kane St & Clinton St,40.6861758,-73.99645295,10
82,St James Pl & Pearl St,40.71117416,-74.00016545,10
143,Clinton St & Joralemon St,40.69239502,-73.99337909,10
